SkillId,SkillLevel,NameKor,ShortName,NameDescKor,UseUserAllHitEffect,HideCastingPostfix,CardCastingEffectName,CardEffectName,PortraitCastingEffectName,PortraitEffectName,EnemyEffectName,UserHitEffectName,UserBuffStayEffectName,EnemyHitEffectName,EnemyBuffStayEffectName,SimpleCardCastingEffectName,SimpleCardEffectName,SimplePortraitCastingEffectName,SimplePortraitEffectName,SimpleEnemyEffectName,SimpleUserHitEffectName,SimpleUserBuffStayEffectName,SimpleEnemyHitEffectName,SimpleEnemyBuffStayEffectName,Answer,AnswerType,TargetType,TargetCount,TargetDied,CastingTimeMs,DelayTimeMs,CooltimeMs,CooltimeGroup,SkillGrade,ShowAlert,ShowTarget,BlockInterrupt,BlockDodge,BlockReflect,BlockTaunt,PassiveProcOneTime,PassiveProcShow,FixBuffData1,FixBuffData2,NormalBuffData1,NormalBuffData2,ShowMobSkillDesc,FixDesc,Desc
21455,1,위협 난사,,금서 웨딩 모로,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileParty,0,0,2000,0,11000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [9000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격,
21456,1,난폭한 공격,,금서 웨딩 모로,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileTanker,1,0,1000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [20000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,단일 대상 공격 3연타,
21457,1,패시브 : 야금야금 체력 충전,,금서 웨딩 모로,,true,,,,,,,,Rz_ENEMY_Heal,,,,,,,,,,,0,0,Self,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"{'BuffId': 20029, 'BuffValue': [0, 100, 0, 0], 'SubValue': [0], 'BuffDurationMs': 999000, 'BuffIntervalMs': 3000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,[패시브] 3초마다 HP 회복,
21471,1,기본 공격,,금서 웨딩 화성,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileTanker,1,0,2000,0,3000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [14000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,기본 공격,
21472,1,전투력 증가,,금서 웨딩 화성,,true,,,,,,,,,Rz_ENEMY_Buff_Stay,,,,,,,,,,0,0,Self,0,0,1000,0,6000,0,0,1,0,0,0,0,0,,,"{'BuffId': 219, 'BuffValue': [1000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 600000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,일반 공격 피해 10% 감소,
21473,1,토라지기,,금서 웨딩 화성,,true,,,,,,,,,Rz_ENEMY_Buff_Stay,,,,,,,,,,0,0,Self,0,0,1000,0,7000,0,0,1,0,1,0,0,0,,,"{'BuffId': 3008, 'BuffValue': [0, 25, 0, 0], 'SubValue': [0], 'BuffDurationMs': 600000, 'BuffIntervalMs': 3000, 'BuffStack': 10, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,체력 지속 회복,
21474,1,화풀이,,금서 웨딩 화성,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,,,,,,0,0,HostileParty,0,0,3000,0,23000,0,0,1,1,0,1,0,0,,,"{'BuffId': 100001, 'BuffValue': [7000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대미지 (체력 비례 70%),
21481,1,기본 공격 - 삐짐모드,,금서 웨딩 화성,,true,,,,,,Rz_ENEMY_SkilledHit,Rz_ENEMY_DOT_Stay,,,,,,,,,,,,0,0,HostileTanker,1,0,2000,0,3000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [14000, 2500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 3000, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,기본공격 + 지속 대미지,
21482,1,화성의 노여움,,금서 웨딩 화성,,true,,,,,,,,,Rz_ENEMY_Buff_Stay,,,,,,,,,,0,0,HostileRandom,0,0,3000,0,17000,0,0,1,1,0,0,0,0,,,"{'BuffId': 4, 'BuffValue': [1000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 8000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,공격력 50% 증가 [연계 1],
21483,1,소녀의 울분,,금서 웨딩 화성,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileHealer,1,0,2000,0,0,0,0,1,1,1,1,0,0,,,"{'BuffId': 101, 'BuffValue': [9000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 14, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 3000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,스턴 + 대미지 [연계 2],
21484,1,화성의 타겟 ,,금서 웨딩 화성,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileDealer,1,0,2500,0,0,0,0,1,1,0,0,0,1,,,"{'BuffId': 101, 'BuffValue': [0, 350, 0, 0], 'SubValue': [0], 'BuffDurationMs': 2000, 'BuffIntervalMs': 100, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,지속 대미지 [연계 3],
21485,1,플라즈마,,금서 웨딩 화성,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileTanker,1,0,2500,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 106, 'BuffValue': [0, 650, 0, 0], 'SubValue': [0], 'BuffDurationMs': 8000, 'BuffIntervalMs': 2000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,점증형 지속 대미지 [연계 4],
21486,1,모래 폭풍,,금서 웨딩 화성,,true,,,,,Rz_ENEMY_MassiveAttack,,Rz_ENEMY_DOT_Stay,,,,,,,,,,,,0,0,HostileParty,0,0,3000,0,24000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [17500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 대미지,
21487,1,몰래 꼬집기,,금서 웨딩 화성,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileHealer,1,0,0,0,10000,0,0,1,0,0,0,0,1,,,"{'BuffId': 206, 'BuffValue': [10000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 9000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 101, 'BuffValue': [7500], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,대미지 + 정신력 증가 100%,
21491,1,기본 공격,,금서 웨딩 지구,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileTanker,1,0,2000,0,3000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [15000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,기본 공격,
21492,1,지구의 허세,,금서 웨딩 지구,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,3000,0,14000,0,0,1,1,1,1,0,0,,,"{'BuffId': 101, 'BuffValue': [4500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대미지 [연계 1],
21493,1,지구의 반항,,금서 웨딩 지구,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,0,1,0,0,,,"{'BuffId': 101, 'BuffValue': [18000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,지구의 허세 시전 시 33%확률로 추가 대미지 [연계 2],
21494,1,정당 방위,,금서 웨딩 지구,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,3,0,2000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [6500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 90047, 'BuffValue': [3, 21498, 1], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 60000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,"3인 대상 대미지 + 징표(3 중첩 시 스턴) [연계 1, 2, 3]",
21495,1,원인 파악,,금서 웨딩 지구,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileHealer,1,0,3000,0,9000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [12500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,힐러 단일 대상 대미지,
21496,1,평화의 운동,,금서 웨딩 지구,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileDealer,1,0,2000,0,11000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [15500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 1, 'BuffValue': [4000], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 20000, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,공격 역할 단일 대상 대미지 + 골절 40% 디버프,
21497,1,회복 중,,금서 웨딩 지구,,true,,,,,,,,Rz_ENEMY_Heal,,,,,,,,,Rz_ENEMY_Heal_S,,0,0,Self,0,0,2000,0,17000,0,0,1,0,0,0,0,0,,,"{'BuffId': 3008, 'BuffValue': [2000, 700, 0, 0], 'SubValue': [0], 'BuffDurationMs': 10000, 'BuffIntervalMs': 5000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,20% 회복 + 지속 회복,
21498,1,지구 스턴,,금서 웨딩 지구,,true,,,,,,,Rz_Stun_Stay,,,,,,,,,Rz_Stun_S_Stay,,,0,0,HostileTanker,0,0,0,0,0,0,0,0,0,1,1,1,1,,,"{'BuffId': 11, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 3000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,스턴,
21511,1,기본 공격,,금서 웨딩 라스콜리니코프,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileTanker,1,0,2000,0,3000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [15000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,기본 공격,
21512,1,가학증,,금서 웨딩 라스콜리니코프,,true,,,,,,,,,Rz_ENEMY_Buff_Stay,,,,,,,,,,0,0,Self,0,0,2000,0,11000,0,0,1,1,0,0,0,0,,,"{'BuffId': 207, 'BuffValue': [100000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 5000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,자신 공격력 증가 [연계 1],
21513,1,죄악의 기쁨,,금서 웨딩 라스콜리니코프,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,,,,,,0,0,HostileParty,0,0,4000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [2100, 0, 0, 15000], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대미지 + 흡혈 [연계 2],
21514,1,은시계 칼날,,금서 웨딩 라스콜리니코프,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileHealer,1,0,3000,0,23000,0,0,1,1,0,1,0,0,,,"{'BuffId': 101, 'BuffValue': [16000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,단일 대미지 [연계 1],
21515,1,연쇄 칼날,,금서 웨딩 라스콜리니코프,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileParty,2,0,2000,0,0,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [12500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,2인 대미지 [연계 2],
21516,1,폭력의 합리화,,금서 웨딩 라스콜리니코프,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileParty,3,0,1000,0,0,0,0,1,1,0,1,0,0,,,"{'BuffId': 101, 'BuffValue': [16000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,3인 대미지 [연계 3],
